834.295,429.727,927.705,766,17.1267,1453.89,10096.2,1,19.0413
655.614,429.621,712.386,634,-1969.6,1334.57,18578.9,1,17.9698
380.614,429.621,437.386,634,-4587.16,1285.29,17892.8,1,17.9634
743.504,429.628,802.496,642,-889.077,1181.36,15502,0,17.9377
466.92,429.625,525.08,639,-3844.61,1372.98,18412.8,1,17.3852
525.279,429.612,578.721,622,-3410.46,1249.31,19140.2,1,17.3715
710.692,429.581,753.308,583,-1711.75,943.087,21458.8,0,15.5278
802.773,429.569,841.227,568,-726.824,850.152,23782.2,0,13.0853
