830.295,429.727,923.705,766,-4.48631,1316.71,9143.63,1,19.0311
664.295,429.727,757.705,766,-800.379,1263.08,8771.22,1,18.1759
777.508,429.656,846.492,678,-477.626,1271.17,13256.6,0,17.3366
561.279,429.612,614.721,622,-2712.3,1116.95,17112.3,0,14.928
479.5,429.599,528.5,606,-4091.01,1131.16,20012.1,1,12.5502
358.104,429.549,389.896,544,-6481.93,532.323,23527.5,1,11.8397
284.414,429.582,327.586,585,-7623.35,1098.15,24380.4,1,11.3558
118.41,429.553,151.59,549,-11195.1,698.955,27562.1,0,10.2968
