815.295,429.727,908.705,766,-81.0037,1342.04,9319.5,1,19.0767
650.295,429.727,743.705,766,-968.306,1409.83,9790.25,0,19.0343
573.614,429.621,630.386,634,-2429.88,1157.11,16108.3,0,17.2225
748.651,429.684,827.349,713,-449.795,1052.63,9151.27,1,16.9748
474.969,429.579,517.031,581,-4391.96,901.422,21034.2,1,16.7919
510.026,429.59,555.974,595,-3792.14,1015.74,20109.8,1,14.8706
281.414,429.582,324.586,585,-7568.14,1084.51,24077.6,1,13.6522
325.659,429.546,356.341,540,-8749.5,609.194,29806.1,0,10.142
