835.295,429.727,928.705,766,24.7059,1586.09,11014.3,1,18.6427
653.198,429.624,710.802,637,-1920.61,1317.5,17931.8,1,18.0481
398.643,429.627,457.357,641,-4094.44,1259.39,16645.4,1,18.0115
734.753,429.621,791.247,633,-1016.89,1153.94,16187.5,0,17.933
491.116,429.636,552.884,652,-3431.38,1440.26,17634.3,1,17.8462
551.198,429.624,608.802,637,-3004.01,1355.11,18443.7,1,17.5618
345.034,429.648,410.966,667,-4577.22,1505.13,16746.9,1,17.0572
787.973,429.608,840.027,617,-613.768,1098.7,17568.5,0,15.6687
